message,criticality
AIRSPACE CLSD WI CIRCLE RADIUS 3KM CENTRE 631400N1473500E.,2.0
"REFER EAIP INDIA VIAR AD 2.2 REGARDING MAG VAR/ANNUAL
CHANGE.AMEND INFORMATION AS 1.5 DEG E(2010)/0.033 DEG E.",2.0
"SID RNAV GATOX 1A RWY 34 CHANGED IC NDB 245KHZ TO WAYPOINT CF012

REF:AIP AD 2.24",2.0
"'CATAMARAN 2018' EXERCISE - AIP SUP 103/18 :
SUBJECT : TEMPORARY CREATION OF 8 TEMPORARY RESTRICTED AREAS.
THIS AIP SUP IS AVBL ON WWW.SIA.AVIATION-CIVILE.GOUV.FR.",1.0
"NAV WARNING
   PARADROP PSN 573016N0101336E (SINDAL AIR FIELD) RADIUS 5NM.
   TYPE OF ACFT: C-130 AND NH101",2.0
"TRIGGER NOTAM - PERM AIRAC AIP AMDT 04/18 WEF 21 JUN 2018: CHG HR
OF SER ATS AND FIRE AND RESCUE",1.0
"TWR HR OF SER: MON-FRI 0310-2130, SAT 0745-1445, SUN 0950-1630
1935-2130",2.0
AD AP WINDCONE FOR RWY 11 LGT OUT OF SERVICE,0.0
OBST TOWER LGT (ASR 1019166) 342417.00N0852054.00W (9.9NM WNW RMG) 1702.1FT (294.0FT AGL) OUT OF SERVICE,0.0
NAV ILS RWY 07 LOC OUT OF SERVICE,3.0
"AD OPR HR:
MON                    0145-1655
TUE                    0145-1830
WED SAT                0145-1755
THU FRI SUN            0145-1555.",1.0
"EFR112A, EFR112B PAHKAJARVI ACT. FLARES IN USE",0.0
"VEBN AD. PARKING ARRANGEMENT AT APRON WILL BE AS FOLLOWS:
1. SCHEDULED ACFT WITHOUT PUSHBACK FACILITY WILL BE PARKED ON STAND
NUMBERS 1,2,3 & 4 AT OLD APRON.
2. SCHEDULED ACFT WITH PUSHBACK FACILITY WILL BE ACCOMMODATED AT NEW
APRON.
3. NON SCHEDULED ACFT WILL BE ACCOMMODATED AT NEW APPRON.
4. TAXI GUIDANCE WILL BE PROVIDED BY CONTROL TOWER FOR PARKING IN
THE NEW APRON.",0.0
"OBST LIGHT NR E0226 U/S : 
PSN : 492518N 0032028E",0.0
"GRIMAUD SARL RCE HLP LIMITED :
HLP PROHIBITED TO HEL WHICH CERTIFIED MAXIMUM WEIGHT IS MORE
THAN 4920KG.
AIP AD 3 HGRI TXT 01 REFERS",0.0
"CYTR AMEND PUB: ILS/DME RWY 06 (DND) APCH:
ADD STEP DOWN FIX AT 3.7 DME, ALT 740 FT.",3.0
OBST TOWER LGT (ASR 1220145) 382347.60N0814643.70W (8.8NM W CRW) 1305.4FT (308.7FT AGL) OUT OF SERVICE,0.0
OBST TOWER LGT (ASN 2007-AEA-4133-OE) 370058N0762715W (7.2NM SSE PHF) 234FT (205FT AGL) OUT OF SERVICE,0.0
"OWING TO THE PROXIMITY OF RESTRICTED AIRSPACE TEMPO ASSOCIATED
WITH RED ARROWS DISPLAY, AIRFIELD CLOSED TO ALL MOVEMENTS UNTIL
DISPLAY COMPLETE. AIC M031/2018 REFERS. FURTHER INFORMATION AVBL 
FROM ATC ON 01624 827548.",0.0
"DECLARED DISTANCES:
RWY 08 TODA TO READ 2252M
RWY 08 TAKE OFF FROM INTERSECTION OF TWY CHARLIE TO READ TODA 1006M
RWY 08 TAKE OFF FROM INTERSECTION OF TWY GOLF TO READ TODA 1342M
RWY 08 TAKE OFF FROM INTERSECTION OF TWY BRAVO TO READ TODA 1880M
UK AIP EGTE AD 2.13 REFERS",2.0
"ADDITIONAL OBST HAS BEEN ERECTED AT PLATAABERGET:
1660FT PSN 781334N 0152525E MAST 40M AGL, MARKING LGT
1558FT PSN 781344N 0152339E MAST 15M AGL, NO OBST LGT
1509FT PSN 781340N 0152241E MAST 10M AGL, MARKING LGT",0.0
GPS RAIM NOT AVBL FOR LNAV.,0.0
"RWY 18/36-CLSD DUE TO MAINT
RMK/EXC ACFT WITH PRIOR PERMISSION AT LEAST 1HR BFR",2.0
"OBST LGT WIND POWER STATIONS LAHN 524849N 0073451E OUT OF
SERVICE. AIP ENR 5.4 NIEDERSACHSEN NR. 873 REFERS.",0.0
"9DZ-BASE PRINCIPAL CELTA. CESAR. RESTRICCIONES TECNICAS DE
CUMPLIMIENTO PERMANENTE EN LOS PROCEDIMIENTOS PARA USO DE ESTE
AERODROMO:
1.CIRCUITO PISTA 06 SE EFECTUARA POR LA IZQUIERDA.
2. CIRCUITO PISTA 24 SE EFECTUARA POR LA DERECHA.
3.SERA OBLIGACION DEL EXPLOTADOR MANTENRE EQUIPO DE COMUNICACION
QUE LE PERMITA COORDINAR EL DESARROLLO DE SUS OPERACIONES CON LA
PISTA DEL EJERCITO, UBICADA EN COORDENADAS 0811 45 N 073 37 15 W.
4. SI EL EJERCITO REQUIERE OPERAR EN LA PISTA ADYACENTE, PRIMARAN
LAS OPERACIONES MILITARES, PUDIENDO LA AUTORIDAD AERONAUTICA
CANCELAR O SUSPENDER EL PERMISO OPERACIO DEL AERODROMO.",0.0
"CYAV OBST LGT U/S TOWER 495816N 965446W (APRX 7 NM SE AD)
501 FT AGL 1327 MSL",0.0
"SLIGO CTR HOURS OF OPS/SERVICE
MAY 26 0630-2000
MAY 27 0630-1700
MAY 28 0630-2000
MAY 29 0630-1530
MAY 30 0630-2000
MAY 31 0630-2000
JUN 01 0730-1800",0.0
RWY 14/32 CLSD DLY 0750-1200,2.0
"IAP MELBOURNE INTL, Melbourne, FL.
LOC BC RWY 27L, AMDT 10A...
RNAV (GPS) RWY 27L, AMDT 1A...
RNAV (GPS) RWY 27R, AMDT 1A...
RNAV (GPS) RWY 9L, AMDT 1A...
CIRCLING CATS A/B/C MDA 600/HAA 567. TEMP CRANE 237 MSL 3600 FT W
OF RWY 5 (2016-ASO-2987-NRA).",1.0
C-17 AIRCRAFT PARKING ON UNIFORM RAMP WILL UTILIZE TWY KILO.,0.0
RWY 05R: LMM U 950KHZ U/S.,1.0
"APRON 1: ACFT STANDS 130-146 400HZ STATIONARY GPU NOT AVBL DUE TO
MAINT. REQUEST MOBILE POWER SUPPLY ON FREQ 131.8MHZ IN ADVANCE.",0.0
RESTRICTED AREA ACT: UNR1138.,0.0
TETE AP WILL BE CLSD ON 01JAN2008 STOP,0.0
"DO NOT USE THE NON UPDATED VHF COVERAGE CHART DATED ON 23 DEC 2004
PUBLISHED IN ASECNA ENR AIP.",0.0
OBST TOWER LGT (ASR 1042730) 445221.00N0911822.00W (7.6NM E EAU) 1505.2FT (390.1FT AGL) OUT OF SERVICE,0.0
"FROM 201612071600, FOR ALL AVIATION ACTIVITIES TAKING OFF FROM 
AIRPORTS OF MAINLAND CHINA FIRS, AIRCRAFT OPERATORS OR THEIR 
AGENTS SHALL ADD TWO SITA ADDRESSES (PEKFP8X, SHAFP8X) WHEN 
SUBMITTING FILED FLIGHT PLANS (FPL, CHG, DLA AND CNL) VIA SITA.",0.0
"REVISED AIRFIELD PARTICULARS ARE AS FLW:
(I) DECLEARED DISTANCES:
 RWY  TORA    TODA    ASDA    LDA     RMK
 08   3430M   3580M   3580M   3430M   RESA 90X45M
 26   3430M   3635M   3635M   3430M   RESA 145X45M
(II) PHYSICAL CHARACTERISTICS:
RWY DESIGNATION: 08/26
BEARING (MA",0.0
PARKING STAND NR.51 CLSD.,0.0
"TRIGGER NOTAM-PERM AIP AIRAC AMDT 5/18 EFFECTIVE DATE 21 JUN 2018
BERGAMO/ORIO AL SERIO AD
- REVIEW OF ARRIVAL TRANSITION AND STAR RWY 10
- REVIEW OF INSTRUMENT APPROACH PROCEDURE RNAV (GNSS)
RWY 10
- IMPLEMENTATION OF INSTRUMENT APPROACH PROCEDURE ILS W
RWY 28
- AERODROME OBSTACLES CHARTS TYPE 'A' AND 'B' UPDATED
- PRECISION APPROACH TERRAIN CHART UPDATED
AIRAC IS POSTED AND AVBL ON WEBSITE WWW.ENAV.IT",0.0
"BTN SUN-WED 2300-0800LMT, THU 1700LMT-SUN 0800LMT
    SID CHANGED DEP FLTS FM LLBG MAY FILE FPL TO PSN MERVA
    ONWARD TO CYPRUS FIR.
    FLTS VIA MERVA WILL BE CLR BY LLBG ATC TO SID PURLA2
    THENCE BY RADAR VECTORS TO MERVA AND ONWARDS.
    LAST OFF BLOCK TIME AT 0730LMT.
    ISRAEL-AIP, PART ENR, PAGE ENR 5.1-2 REF.",0.0
"FALCON TAXI LANE RESTRICTED ACFT WITH WINGSPANS LARGER
THAN 90 FT (27M) MAY NOT TAXI SOUTHWEST PAST XRAY RAMP.",0.0
"GU..AIRSPACE ANDERSEN AFB, GUAM..TEMPORARY FLIGHT
RESTRICTIONS ARE IN EFFECT, ALL ACFT FLIGHT OPS ARE PROHIBITED WI AN
AREA DEFINED AS A 2.4NM RADIUS OF 133925N1445104E (UNZ028013.9)
SFC-FL190, EXCLUDING AN AREA DEFINED AS A 4.3NM RADIUS OF
133502N1445548E (UNZ054013.9) DUE TO CONTINUOUS MIL ACT WI DEFINED
AIRSPACE WHICH CREATES A SERIOUS SAFETY HAZARD TO AVIATION. ACFT
FLYING WI THE ABOVE AIRSPACE WILL BE EXPOSED TO DIRECT RADIATION
WHICH MAY PRODUCE HARMFUL EFFECTS TO PERSONNEL AND EQPT. RADIATION
IS NOT VISUALLY APPARENT AND MUST BE PRESUMED BY ALL PILOTS TO
CONTINUOUSLY EXIST. PURSUANT TO 14 CFR SECTION 91.137(A)(1)
TEMPORARY FLIGHT RESTRICTIONS ARE IN EFFECT, ALL ACFT FLIGHT OPS ARE
PROHIBITED. LEE WEBBER, TELEPHONE 671-473-1234, IS THE POINT OF
CONTACT FOR THE AIRSPACE. GUAM /ZUA/ CERAP, TELEPHONE 671-473-1210,
IS THE FAA COORDINATION FACILITY.",3.0
LOC FOR RWY20R U/S BEYOND 20NM OF FRONT COURSE.,2.0
AIRSPACE BEAK C MOA ACT 12500FT UP TO BUT NOT INCLUDING FL180,2.0
"OBST AMEND PUB: NEW MET TOWER 480733N 685836W (APRX 24 NM ESE AD)
382 FT AGL 1619 MSL LGTD AND PAINTED",0.0
"5 CRANES ERECTED IN CONSTRUCTION AREA N NW OF TWR. 150FT AMSL
MARKED WITH OBST LIGHT",0.0
OBST LGT AT HANGAR 111 NOT AVBL,0.0
"ODP SCHENECTADY COUNTY,
Schenectady, NY.
TAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES AMDT 5...
TAKEOFF MINIMUMS: RWY 15,33, NA. RWY 22, STANDARD WITH MINIMUM
CLIMB OF 262 FT PER NM TO 1900. RWY 28,1200-2 OR STANDARD WITH
MINIMUM CLIMB OF 271 FT PER NM TO 1900.
ALL OTHER DATA REMAINS AS PUBLISHED.",0.0
CEILOMETER IN VICINITY OF THR RWY29 OUT OF SERVICE,3.0
"IAP CAPE GIRARDEAU RGNL,
Cape Girardeau, MO.
VOR RWY 2, AMDT 11A...
CIRCLING CAT C MDA 1080/HAA 738. VIS CAT C 2.
ZOTNO FIX MINIMUMS: CIRCLING CAT C MDA 1080/HAA 738. VIS CAT C 2.",1.0
"TRAINING FLIGHTS ARE NOT ACCEPTED WITHIN KEFALLINIA/ANNA POLATOY 
ATZ DUE TO OPERATIONAL REASONS.",3.0
ACFT PRKG STAND 09 NOT AVBL DUE APN EXPANSION WORK,0.0
"TWY L(BTN E4 AND E9),E5,E6(BTN L AND R),E7,E8(BTN L AND R)-CLSD
DUE TO MAINT",0.0
"REVISE AIRAC AIP SUPP NR 14/12 DATED 18 OCT 12:
ATTACHMENT 'C1'
- MINIMUM ALT SHALL BE READ PP408 1600(1569)
- ALT WAYPOINT IMURA SHALL BE READ +5500
- HOLDING POINT IMURA SHALL BE READ IAF

ATTACHMENT 'C2'
- CODING TABLE WAYPOINT IMURA SHALL BE READ +5500

ATTACHMENT 'D1'
- MINIMUM ALT SHALL BE READ PP508 2300 (2267)
- MISSED APCH : CLIMB TO 7000 ON TRACK 223 TO PP503, THEN ON
                TRACK 223 TO PP502, THEN CLIMBING LEFT TURN TO
                PP501, THEN ON TRACK 015 TO ARDIN AND HOLD",0.0
"DRONES ACTIVITIES) AT SAINT JEAN D'ARVAY RDL352/3.2NM LFLE 
ARP : PSN : 453649N 0055756E",0.0
"REF TO AIP SUP NR A3/00
NDB INSTRUMENT APP PROCEDURE FOR RWY 12 OF KOH KONG AIRPORT
WILL BE NOT AVAILABLE",0.0
"TWY A SOUTH OF TWY D, TWY B AND TWY C ONLY AVBL FOR ACFT WITH 
WINGSPAN LESS THAN 62M.
TWY A SOUTH OF TWY D, TWY B AND TWY C NOT AVBL FOR FLW ACFT TYPE:
B747-SP,B747-100,B747-200,B747-300,A340-200,A340-300,IL96.",0.0
"TRIGGER  NOTAM
AIP SUP NR.09/18(2018-1-29) ABOUT LINYI/SHUBULING AIRPORT (ZSLY) 
WILL OPEN TO FOREIGN FLIGHTS.
LOG ON AIS CHINA WEBSITE: WWW.EAIPCHINA.CN OR WWW.AISCHINA.COM FOR 
VIEWING THE WHOLE INFORMATION.",0.0
TWY B NORTH 1000FT WIP HVY EQPT ADJ EAST EDGE LGTD AND BARRICADED,0.0
RESTRICTED AREA ACT: UNR1207.,0.0
TEMPORARY SEGREGATED AREA EHTSA50 (MARNE) ACTIVATED. AREA PROHIBITED.,0.0
"AERIAL SURVEY WILL TAKE PLACE WI AREA BOUNDED BY THE FLW 
COORD(EL1687):
0042N03314E 0042N03320E 0052N03320E 0052N03323E 0048N03323E 
0048N03324E 0038N03324E 0038N03320E 0038N03320E 0038N03320E 
0036N03320E 0036N03323E 0031N03323E 0031N03314E AND BACK TO 
0042N03314E CENTERED ON 0042N03318E",0.0
"FOR REASONS OF NATIONAL SECURITY, AIRCRAFT FLIGHT OPERATIONS ARE 
PROHIBITED WITHIN THE FOLLOWING AREA :
1. AREA : A CIRCLE RADIUS 10NM CENTERED ON 362536N1272211E, 
          EXC RK P65A AREA
2. AREA IDENTIFICATION : RK P65B
3. CTL UNIT : MINISTRY OF LAND, INFRASTRUCTURE AND TRANSPORT(MOLIT)
4. RMK : EXC SKED AND NON SKED CIVIL AIRLINES, AUTHORIZED BY ATC, 
  OTHER ACFT AUTHORIZED BY MOLIT, LIFE GUARD, POLICE, SAR, MILITARY 
  OPERATION FLIGHT AND FIRE FIGHTING ACFT.",3.0
"OVERFLYING FORBIDDEN TO ALL FLT WI AREA 800M RADIUS OF
453415N0123451E /SAN DONA' DI PIAVE - ESE TREVISO/ DUE TO DEMOLITION
OF EXPLOSIVE",2.0
"8 WIND POWER STATIONS ERECTED 1.6NM SE AIRFIELD THALMAESSING -
WEIZENHOFEN, PSN 490211N 0111319E, ELEV 2451FT/657FT AGL. 
DAY AND NIGHT MARKED.

REF AIP GERMANY PART VFR  PAGE AD 2 EDPW THALMAESSING-WAIZENHOFEN 1.",3.0
"ENNISKILLEN/ST ANGELO ATZ ESTABLISHED 522355N 0073907W RAD 2NM,
2000FT AAL/SFC. ACTIVE TUE-SUN 0800-1600 (SUMMER) 0900-1700 (WINTER)
AIP AD2-EGAB-1-2 AND 1-3 REFERS",0.0
MET SER TAF 12 HR VALIDATE,2.0
RWY 31L RVRT OUT OF SERVICE,2.0
"TWY F EAST SIDE OF RWY 18/36, INSTRUMENT HOLDING POSITION
 MARKINGS NOT CO-LOCATED WITH INSTRUMENT HOLD SIGN. HOLD SHORT AT
 INSTRUMENT HOLD MARKING.",0.0
"REF AIP PAGE AD 2-2 OISJ ITEM 2.4 ,
FUELING FACILITIES/CAPACITY DECLARED AS FLW:
JET A1: 1 TRUCK, 19000 LITRES, 8 LITRES/SEC,
NO LIMITATION, 
AMEND AIP ACCORDINGLY.",0.0
"AIRSPACE CLSD AS FLW:
1. WI 1KM EITHER SIDE OF LINE JOINING POINTS:
   580240N0531047E-580131N0530942E-575719N0534631E-580222N0530208E-
   580044N0525840E-580212N0525110E-580400N0524759E-580445N0523550E-
   580710N0523105E-581058N0521501E-581139N0520414E-581547N0514521E.
   500M AMSL-800M AMSL.
2. WI CIRCLE RADIUS 0.5KM CENTRE 580240N0531047E
   SFC-800M AMSL.
3. WI CIRCLE RADIUS 0.5KM CENTRE 580447N0523536E
   SFC-800M AMSL.",0.0
FLT PLAN RECORDED FREQ 122.3 MHZ U/S,0.0
ILS/DME CH34X RWY 02 U/S,0.0
"CTR GALEAO 1 CHANGED BDRY LT DELIMITED BY COORD:
224240S/0432039W, 224520S/0431512W, 224312S/0430640W, 224821S/0430510
W, 225303S/0431355W, 225211S/0431446W, 225114S/0431843W, 224950S/0432
033W, 225026S/0432145W, 224856S/0432315W AND 224505S/0432225W
REF: AIP ENR 2.2
        AIP  ENRC L2
        ARC RIO-SAO PAULO",0.0
"IAP LEHIGH VALLEY INTL, Allentown, PA.
RNAV (GPS) RWY 6, AMDT 1C ...
LNAV/VNAV DA 838/HAT 444, VIS RVR 5000 ALL CATS. CIRLING MDA 1060
/HAA 666 CATS A/B. TEMP CRANES 507 MSL 1.06 NM SW OF RWY 6
(2015-AEA-4672/4673-OE).",2.0
"PJE AT PONTIVY RDL268/1.9NM ARP PONTIVY :
PSN : 480320N 0025816W
INFO: IROISE INFO 119.575MHZ.",1.0
"OBST(TREES) EXIST ABV TRANSITIONAL SFC
1.PSN     : 332854.4N1314400.3E
            (1249.86M BEYOND RWY 19 THR AND 347.38M RIGHT RCL)
2.NUMBER  : NUMEROUSNESS
3.RMK     : WX MNM,INSTRUMENT APCH PROC AND DEP PROC NO CHANGE",0.0
ACFT STAND NR 5 CLSD,0.0
"OBST ERECTED CRANE.
DISPOSITION FROM ARP:
DISTANCE 2828M
AZM 156 DEG
ALT 260M AMSL.
NIGHT MARKED.
REF AIP UKKK AD 2.",0.0
"PAPI RWY 26 NOT COINCIDENT WITH GLIDE SLOPE
   STARTING FM 0.7 DME TO RWY THR",2.0
"TRIGGER NOTAM - PERM AIP AIRAC AMDT 06/18 WEF 24 MAY 2018. 
UT 871 CHANGED : VERTICAL LIMITS SEGMENTS MAKIL-DITEV AND 
DITEV-MEN ARE FL195/FL500",0.0
"2 WIND POWER STATIONS ERECTED PSN 494630N 0065749E, S OF VILLAGE
OF BERGLICHT. ELEV 2185FT / 653FT AGL. DAY AND NIGHT MARKED.",0.0
AIRSPACE LGT OUT/NIGHT VISION GOGGLE TRAINING DESERT MOA ACT 100FT AGL UP TO BUT NOT INCLUDING FL180,3.0
"7 WINDTURBINE AT BULLECOURT, ECOUST SAINT MEIN, CROISILLES 
RDL261/8.76NM VOR CMB 
PSN : 501219N 0025537E 
HEIGHT : 492FT 
ELEVATION : 740FT 
DAY AND NIGHT LIGHTED",1.0
"FIREWORK DISPLAY WI 0.5NM RADIUS 555719N 0032239W (KIRKLISTON,
EDINBURG",1.0
"CAUSE REPLACEMENT WORK OF VOR/DME OZT
VOR/DME FRQT 116.7 U/S.
IAC VOR RWY 30 REF AD2 GMMZ-39-1 SUSPENDED.",2.0
"MAKE A HAND AMENDMENT TO AIP ETHIOPIA PAGE AD2 HAAB-32
RNAV (GNSS) 07L TO BE READ RNAV (GNSS) 07R.",2.0
"ILS RWY 26 OUT OF SERVICE :
MAINT, DO NOT USE, FALSE INDICATIONS POSSIBLE.",2.0
"PORTION OF AIRCRAFT STAND TAXILANE 'Z' BTN START POINT 'N2' AND
'P1' CLSD DUE TO WIP
REF AIP AD 2 LIPE 2-7",0.0
"BLASTING WILL TAKE PLACE
WI 5KM RADIUS 4951N 07801E",0.0
RWY07R/25L CLSD. AVBL PPR 30MIN,2.0
VOR/DME PRI 114.10MHZ/CH88X U/S,2.0
"TEMPORARY RESERVED AREA LRTRA38 ACTIVATED. MIL FLT
   FLT WILL BE COOR BTN CIV AND MIL ATC
   EXPECT RADAR VECTORING",0.0
"AERONAUTICAL INFO:
- READ: 'AIP ASECNA (4 TOMES), NOTAM, CARTE DE MADAGASCAR'
- INSTEAD OF: 'BULLETIN NOTAM, CARTE DE MADAGASCAR'
- MODIFY ASECNA AIP ATLAS PAGE VERSO DE 815B FOOTNOTE.",0.0
"INTENSIVE LAUNCH OF MODEL ROCKETS RADIUS 1NM CENTERED ON 
540928N 0134622E SPECIAL AIRFIELD PEENEMUENDE. 
AVOID OVERFLYING OR CONTANT PEENEMUENDE INFO AT 122.475MHZ FOR
INFORMATION.",2.0
NO IFR PRACT APCH.,2.0
SEI DOWNGRADED TO CAT 6,0.0
ACFT STAND 304 CLOSED TO TRAFFIC.,0.0
"AIRSPACE CLSD AS FLW:
1. WI 1.5KM EITHER SIDE OF LINE JOINING POINTS:
   623700N0660300E-623000N0654600E-623700N0660300E-
   630700N0664000E-631600N0665700E-632000N0665900E.
   600M AMSL-700M AMSL.
2. WI CIRCLE RADIUS 0.5KM CENTRE 623700N0660300E
   SFC-700M AMSL.",0.0
NEW RWY 20L ILS IDENT TST ON TEST. PILOTS TO IGNORE TST SIGNAL,0.0
"FIREWORKS DISPLAY 'NIB STADIUM' 
BRG 265 MAG 4.96NM FM ARP. PSN S31 56.8 E115 52.2",1.0
"REFER AIP SUPPLEMENT 25/2016, REGARDING 
   ESTABLISHMENT OF ATS ROUTE W153:
   THE COORDINATES OF BENGALURU VOR (BIA)
   ARE CORRECTED AS 131224.6N 0774355.9E.
   AMEND AIP SUPPLEMENT 25/2016 ACCORDINGLY.",0.0
"CHECKLIST
YEAR=2017 1041
YEAR=2018 0285 0286 0412 0472 0529 0560 0564 0577 0590 0617
          0626 0630 0631 0641 0643 0645 0654 0664 0665 0673
          0676 0678 0679 0680 0682 0684 0685 0686 0688 0689
          0693 0696 0697 0698 0699 0706 0708 0710 0711 0713
          0717 0718 0719 0720 0721 0722 0723 0724 0726
LATEST PUBLICATIONS AT 0133 ON 01 MAY 18 
AIC  AIP VOL I: NR 08 11 APR 2018
SUP  AIP VOL I: NR 02 10 JAN 2018    
AMDT AIP VOL I: NR 45 17 AUG 2017
AIC  AIP VOL II:NR 08 11 APR 2018
SUP  AIP VOL II:NR 02 10 JAN 2018
AMDT AIP VOL II:NR 81 17 AUG 2017",0.0
RESTRICTED AREA ACT: ULR120.,0.0
"OBST LIGHTS 'TRETTVIKBERGA' PSN 642907N 0113733E, HGT 512FT U/S
DUE WIP",0.0
"SVC TWR OPN MON-FRI 1130-0230, SAT-SUN 1130-0100",1.0
"AIR EXER WILL TAKE PLACE:
1.TFC CONCERNED KEEP CLOSE CTC WITH KAOHSIUNG APP.
2.TFC OF RCNN AND RCAY WILL BE DELAYED.
3.OPR TEL: 07-6254141, 0922-077586
4.AREA AS FLW:
  GEO: PSN ARC 231000N 1200800E, RADIUS 5NM",0.0
"AERODROME ST. MERE DROP ZONE (PU722810) IS CLOSED DUE TO
 CONSTRUCTION UNTIL 30 JUNE 2018.",0.0
DME ICMG ASSOCIATED WITH THE ILS OUT OF SERVICE DUE MAINT,1.0
TWY B RESTRICTED TO FIGHTER TYPE AIRCRAFT ONLY.,0.0
"TWY T1 ONLY AVBL FOR ACFT WITH WING SPAN NOT EXCEEDING 36M DUE 
TO WIP.",0.0
TWY E CLSD,0.0
"MEASURE MAST AT BEAUREVOIR 
PSN : 500016N 0032032E 
ELEVATION : 575FT 
HEIGHT : 197FT 
NOT LIGHTED",0.0
"UNMANNED AIRCRAFT FLIGHT WILL TAKE PLACE WI AREA OF RADIUS 
0.27NM CENTERED AT 434927N 0153449E (MURTER - MURTER ISLAND) .",0.0
"PARACHUTE DISPLAY WI 2NM RADIUS 531518N 0043136W (RAF VALLEY,
HOLYHEAD) . DROP HGT SUBJ ATC CLR. FOR INFO 07771 565355.
2018-05-0388/AS3",0.0
TWY E BTN RWY 17/35 AND TWY C CLSD,1.0
RWY 11/29 CLSD TO VFR AND ALL TRAINING FLIGHTS.,0.0
"GUATEMALA AIRSPACE AFFECTED: SIGNIFICANT VOLCANIC ACT SANTA MARIA
VOLCANO (1402-03) ASH DISPERSED AT W SW ACFT EXER CTN AROUND 8NM FROM
VOLCANO",1.0
"TWY M, L AVBL FOR INDECES 1-5 ACFT TAXIING.
TAXIING OF INDEX 6 ACFT VIA TWY M, L AFTER FOLLOW-ME CAR.",0.0
"ALL CIVIL ACFT OPR WI VOCB CTR TO AVOID OVER FLYING VOSX MIL 
AIRFIELD ATLEAST BY 02NM IN ALL DIRECTION FM VOSX ARP 110047N 
0770945E OR TO OVERFLY ABOVE 5000FT.",0.0
ILS 'IMNO' FREQ 111.1MHZ RWY 18 U/S DUE TO TECR,0.0
"WIND POWER PLANT ERECTED AT BROBERGEN, 533513N 0091153E. ELEV
673FT/657FT AGL. DAY AND NIGHT MARKED.",0.0
"TEMPORARY RESTRICTED AREA ACTIVATED 
2NM RAD OF 372131N 1271507E",0.0
"5 WIND POWER STATIONS ERECTED POSITION NE OF VILLAGE OF
AALEN-WALDHAUSEN, 485020N 0101330E. ELEV 2881FT/696FT AGL. 
DAY AND NIGHT MARKED.",0.0
"PJE COMPETITION NEISSE CUP 2018 IN VMC 2NM RADIUS CENTERED ON  
512155N 0145704E AT ROTHENBURG-GOERLITZ (EXCL. POLISH AIRSPACE).
(34NM NE HERMSDORF VOR/DME HDO).",3.0
RWY 14/32 SAFETY AREA NOT STD NW SIDE,3.0
"DIYARBAKIR AERODROME(LTCC) AIS/ARO SERVICES SHALL BE H24 PROVIDED BY 
ADANA AERODROME(LTA",3.0
OBST LGT WDI THR35 OUT OF SERVICE.,3.0
"OBSTACLES GROVES:
30M NO LIGHT 375623.1S/0573333.3W
37M NO LIGHT 375625.6S/0573330.4W
37M NO LIGHT 375636.1S/0573311.4W
40M NO LIGHT 375639.7S/0573308.5W
40M NO LIGHT 375636.5S/0573327.1W
41M NO LIGHT 375635.2S/0573333.7W
44M NO LIGHT 375534.3S/0573530.3W
52M NO LIGHT 375517.5S/0573538.1W
26M NO LIGHT 375540.9S/0573502.3W
26M NO LIGHT 375545.0S/0573507.0W
48M NO LIGHT 375608.2S/0573353.4W
48M NO LIGHT 375614.4S/0573345.1W
48M NO LIGHT 375619.5S/0573338.5W
44M NO LIGHT 375620.2S/0573409.7W
48M NO LIGHT 375541.3S/0573456.8W
27M NO LIGHT 375547.3S/0573508.0W",1.0
"ALL ACFT SHALL SWITCH OFF TRANSPONDER AND ADSB WHEN PSN BLOCK ON 
AND SWITCH ON TRANSPONDER AND ADSB WHEN PSN BLOCK OFF",3.0
"OBST 2 LIGHTS OUT OF 3 (TOP AND MIDDLE ) 291FT AGL NOT AVBL
PSN S37 43.3 E144 47.0 APRX BRG 217 MAG 4NM FM ARP",1.0
"TWY A BTN RWY 07/25 AND TWY A3 NOT AVBL
TWY A2 NOT AVBL",1.0
"THE FOLLOWING ATS ROUTE SEGMENTS CROSSING 
UKP35 ARE CLOSED:
W531 MEBAM-BETEG    M136 MAPUT-MEBAM
T145 KH-ARNAD       N191 KH-GAMAN
P987 TADID-BETEG    N190 PALER-NITOK
W551 KERTA-RODVU    W533 KERTA-ETUNO
L98 KERTA-ETUNO     M853 PIDIT-IPRUS
W534 ROLOP-IPRUS    N613 SOTAM-SOGTA
P29 ROLOP- KUPIL    T248 KH-KULAG
L4 KH-TITAG         T515 INBAK-RITED
W619 NITOK-TITAG    M850 NITOK- KULAG
W651 NITOK-TINAL    P567 OLENA-OTRAD
L981 LASOR-POGOD    T504 BERTU-SOROK
N604 PERUN-KH       T502 KUSAL-KULAG
L850 LASOR-DESEL    M406 TISOM-OTPOL
FM 1500M AMSL UP TO FL660.
REF AIP ENR 3.1, ENR 3.2, ENR 5.1, AIC A 02/18.",3.0
APP NOT AVBL.,0.0
