Message,Criticality
"IAP WILLIAM P HOBBY, Houston, TX.
ILS OR LOC RWY 4, AMDT 43 ...
ILS RWY 4 (SA CAT I), AMDT 43 ...
ILS RWY 4 (CAT II-III), AMDT 43 ...
RNAV (GPS) RWY 4, AMDT 3A ...
PROFILE NOTE: VGSI AND RNAV GLIDEPATH NOT COINCIDENT (VGSI ANGLE
{3.00} / TCH {52.9}).",3.0
"OBST TOWER LGT (ASN 2011-AWP-6894-OE) 335614N1163433W
(7.4NM NNW PSP) 1346FT (236FT AGL) OUT OF SERVICE",1.0
TWY A EDGE MARKINGS FADED,3.0
TWY P BTN RWY 10R / 28L AND TWY F CLSD DLY 0700-1500,1.0
"TEMPORARY SEGREGATED AREA FOR UNMANNED AIRCRAFT VEHICLE FLYING
ACTIVATED WI 3.5NM RADIUS OF 405712N 0053012W
SALAMANCA/AD ZONE",3.0
TWY A2 C D CLOSED DUE TO MAINT.,1.0
"AIRSPACE CLSD WI FLW AREAS:
1. 2KM EITHER SIDE OF LINE:
   562408N0612019E-562421N0613859E-562723N0613811E-562421N0613859E-
   562419N0614344E-561955N0615223E-562207N0615431E.
   550M AMSL-750M AMSL.
2. 0.5KM RADIUS CENTRED ON 562421N0613859E
   SFC-750M AMSL.",1.0
FIREWORKS AT UTRECHT PSN 520305N 0050737E.,1.0
"FIRING ACTIVITIES WILL TAKE PLACE AT AETOS ALEXANDROUPOLIS 
AREA AS FOLLOWS:
-AREA (FIRIN",4.0
"ANTENNA CARRIER 260DEG / 1NM FM ARP. PSN 511741.5N 0140605.3E.
ELEV 666FT / 153FT AGL. DAY AND NIGHT MARKED.",1.0
ILS RWY12 U/S,4.0
TWY SJ CLSD TO ACFT WINGSPAN MORE THAN 214FT,4.0
NO TRAN SVC AVAIL.,3.0
"ITALIAN TEXT:
ULTRASONIC ANEMOMETER AT ABOUT 200M LEFT
RCL AND ABOUT 290M AFTER THR RWY30 NOT AVAILABLE
ENGLISH TEXT:
ULTRASONIC ANEMOMETER AT ABOUT 200M LEFT SIDE RCL AND
ABOUT 290M AFTER THR RWY30 UNSERVICEABLE
REF AIP AD 2 LIRL 1-5",0.0
"AERODROME USE CAUTION - MULTIPLE FIRING RANGES IN VICINITY OF
JALALABAD AFLD (OB FENTY).",4.0
"RWY 19 2 NDB APCH:
APPROACH SLOPE: 3 DEG 30 MIN,
LOM CROSSING HGT: (265)M,
LMM CROSSING HGT: (85)M,
FAF DIST: 7930M.",4.0
ILS RWY 29 OUT OF SERVICE.,4.0
"GAS RELEASE AT LUDWIGSFELDE 521946N 0131625E. RADIUS 150M. AVOID 
OVERFLYING.",1.0
"WIND POWER STATION ERECTED PSN 520416N 0064849E, TOWN VREDEN. ELEV
798FT/679FT AGL. DAY AND NIGHT MARKED.",1.0
"REF MILAIP EHEH AD 2-4 PARAGRAPH 2.17 ITEM 4 TO READ: CONTACT 
INITIALLY EHEH TWR, OUTSIDE HO DUTCH MIL INFO FREQ 132.350 MHZ.",1.0
NAV ILS RWY 09R LOC OUT OF SERVICE,4.0
MET  ANEMOMETRO U/S,3.0
"AEROBATIC TRAINING AREA ESTABLISHED FOR GLIDER AEROBATIC FLIGHTS
1,4 NM RADIUS CENTERED ON 493830N 0110946E, SPECIAL AIRFIELD 
HETZLESER-BERG",1.0
RWY 04/22 CLSD DUE TO WIP. REF AIP SUP NR 35 / A / 17GO.,4.0
"REF AIP-CHILE VOL II AMDT 81 DATED 17 AUG 2018
INFO RWY IS MODIFIED
GRAPHIC AND INFO AVBL AT:
HTTP:WWW.AIPCHILE.GOB.CL/AIP/VOL2/SECCION/PROC",0.0
"CHECKLIST OF NOTAM SERIES KILO VALID ON 01 MAR 2003 HR 0004
YEAR=2001
0129
YEAR=2002
0039 0083
YEAR=2003
0004 0005 0009 0010 0016 0029 0049 0051 0054 0055 0056 0057 0058
0060
LATEST PUBLICATIONS:
AIC SERIES K NR 1/2001",0.0
"UNMANNED AIRCRAFT WILL TAKE PLACE WITHIN 250M RADIUS CENTERED AT 
COORD POINT 474040N 0163601E.
FURTHER INFO ABOUT THE ACTUAL OPR HR VIA TEL: +36 30 0226 789.",3.0
"ASCENT OF BALLOON WILL TAKE PLACE AT 1715 AND 0515(NEXT DAY) 
EVERYDAY IN MAY,JUL,SEP,AT PSN: 
N400835E0944104,N394616E0982913,N390445E1001630,N383755E1030519,N33
2400E1045500.   
WHITE,WEIGHT:0.3KG,RATE OF ASCENT: 350M/MIN, CEILING: 
28000-33000M,FLOATING TIME: 70MIN.",0.0
DANGER AREA LQD15 BARBARA ACTIVATED.,4.0
"AERODROME/CONTROL TOWER/METEOROLOGICAL SERVICES HOURS OF SERVICE
 ARE 1200Z-0500Z MON-THU; 1200Z-2100Z FRI; CLOSED SAT, SUN, FEDERAL
 HOLIDAYS & ACC FAMILY DAYS",4.0
STOP-BAR-LGT FOR TWY A8S-U/S DUE TO TROUBLE,4.0
ILS GP 330.8 MHZ RWY 31 U / S,4.0
"UA (FLT RPA) WILL TAKE PLACE COORD 125846.71S0383100.73W RADIUS 10
00M",2.0
RESTRICTED AREA ACT: UNR1954.,1.0
"WIP WI AREA WITH MARKINGS:
1. 48M-451M SOUTH OF RWY23 THR, 464M-569M WEST OF RCL.
2. 161M-358M SOUTH OF RWY23 THR, 323M-464M WEST OF RCL.",3.0
PJE WILL TAKE PLACE AT VUGHT PSN 514027N 0051720E.,2.0
"REFER SECTIONS ENR 3.1 AND ENR 4.3 OF EAIP INDIA. COMPULSORY
REPORTING POINT DOVIR (202638.05N 0811454.23E) IS INTRODUCED AT THE
INTERSECTION OF EXISTING ATS ROUTE W136 AND L524. ACCORDINGLY,
FOLLOWING AMENDMENTS ARE MADE IN ATS ROUTE W136:
1. SEGMENT UXENA - TR 019/199 DEG (M) 77NM - EKADI IS AMENDED AS
UXENA - TR 019/199 DEG (M) 54 NM- DOVIR - TR 019/199 DEG (M) 22 NM-
EKADI. 
2. UPPER LIMIT/LOWER LIMIT, MFA AND AIRSPACE CLASSIFICATION OF
SEGMENT UXENA - DOVIR - EKADI ARE AMENDED AS FL460/FL080, 4400FT
AND CLASS D. 
3. LATERAL LIMITS OF SEGMENT UXENA - DOVIR - EKADI IS AMENDED AS
20NM. 
AMEND EAIP INDIA SECTION ENR 3.1 AND ENR 4.3 ACCORDINGLY.",1.0
"OBST LGT U/S TOWER 480807N 793319W (APRX 18 NM SE AD)
305 FT AGL 1650 MSL",0.0
"TRIGGER NOTAM - PERM MIL AIP AIRAC AMDT 095 WEF 21 JUN 2018.
- VISUAL OPERATION CHART UPDATED.",0.0
AIRSPACE UAS WI AN AREA DEFINED AS .3NM RADIUS OF 372537N1220426W (1.3NM NW NUQ) SFC-300FT AGL,1.0
"DGAC SUPERVISES THE AIR OPS CARRIED OUT IN
AD ISLA MOCHA WITH THE OBJECT OF VERIFYING THE
COMPLIANCE WITH THE CURRENT AERONAUTICAL REGULATIONS",0.0
"UNMANNED ACFT WILL BE RELEASED:
1.LCA: TAITUNG CITY, TAITUNG COUNTY
2.COOR TEL: 0937-390665, 0972-339535, 0929-764259
3.AREA AS FLW:
GEO:
224632N 1210846E
224521N 1211010E
224422N 1210912E
224535N 1210750E
224632N 1210846E",0.0
"ACTIVITIES OF BIRD FLOCKS TAKE PLACE AROUND AD,HEIGHT:150-400M, 
EXERCISE CAUTION.",4.0
TWY LIGHTS OTS ON TWY M FROM TWY D TO TWY A NORTH.,3.0
SALS RWY 36 U/S DUE TO MAINT,3.0
"AIRSPACE RESERVATION FOR UNMANNED ACFT WILL TAKE PLACE ON AREA:
400710N 0100535W - 400443N 0093654W - 394950N 0093634W - 
391200N 0095425W - 391200N 0100420W - 400710N 0100535W (AREA 2B).",0.0
"REF EAIP INDIA ENR 3.1 ATS ROUTE UL425. THE TRACK IN COLUMN NO.2
IS AMENDED AS 307/126 IN PLACE OF 133/304 AGAINST SEGMENT ANODA -
ODOLI. AMEND ACCORDINGLY.",0.0
"IAP U.S. DOD SIERRA VISTA MUNI-LIBBY
AAF, Fort Huachuca
Sierra Vista, AZ.
RADAR 2, ORIG-A...
DISREGARD NOTE: CIRCLING RWYS 12-21 NA AT NIGHT.",0.0
"EBWE GLIDER WINCHING UP TO 4500FT AMSL PSN 512342N0045738E RADIUS 
05NM. EXCLUDING THE PART OF EHAA FIR. CONTACT FREQ 123.500 MHZ",0.0
TWY L HLDG PSN MARKINGS NOT STD,1.0
"HANDLING ASSURED.
SKED FLT CONTACT AVIAPARTNER TEL. +393491055579
E-MAIL LUCIANO.LUCIA(AT)AVIAPARTNER.AERO
NOT SKED FLT CONTACT 3HR BFR TEL. +393491055579
E-MAIL LUCIANO.LUCIA(AT)AVIAPARTNER.AERO
REF AIP AD 2 LIBC 1-1",1.0
TRAFFIC TO/FM AD MAY BE SUBJ DLA DUE TO INTENSIVE UAV ACT,2.0
"NEW HIGH INTENSITY LIGHTING SYSTEM IN SERVICE  RWY 07/25.
CAHNGES AIP VOL II AD 2.8",3.0
"RWY STRIP OF 150M WIDTH ON EITHER SIDE OF RCL NOT
   AVBL FOR RWY 09-27 DUE TO NON AVAILABILITY OF LAND. 75M
   WIDTH RWY STRIP ON EITHER SIDE OF RCL AVBL AND MAINTAINED.
   FOR NON COMPLIANCE TEMP EXEMPTION HAS BEEN OBTAINED
   FM DGCA UPTO 31 DEC 2020.",1.0
"CRANE OPR PSN 513033N 0002716W (HAYES) 007 DEG TRUE, 3590M FM
HEATHROW ARP. MAX HGT 184FT AGL, 283FT AMSL",0.0
"COORD OF LOCALIZER RWY27 ARE AS FLW
   FACILITIES     COORD
   LOC            195146.7884N 0752245.0027E
   AMEND EAIP INDIA VAAU AD 2.19, ENR 4.1 IN RESPECT OF VAAU
   ACCORDINGLY",1.0
AERODROME OF NEMA OPENED ONLY ON REQUEST,3.0
CYVR ILS CAT II OR CAT III RWY 26R APCH: NOT AUTH,4.0
"REFER EAIP INDIA CHART AD2-VOCB-VOR(Y)23(C/D)
   REGARDING VOR(Y) PROCEDURE RWY 23 (CAT-C/D)
   FOR COIMBATORE AIRPORT. THIS PROCEDURE IS
   WITHDRAWN.
   DELETE ENTRY AT SERIAL NR 5 AND RESPECTIVE CHART
   IN VOCB AD 2.24 OF EAIP INDIA.",1.0
"TRIGGER NOTAM - AIP AIC H06/18 
BRISBANE AIRPORT RWY 01/19 RUNWAY VISUAL RANGE (RVR) SYSTEM WORKS
AVBL FM AIRSERVICES WEBSITE
HTTP://AIRSERVICESAUSTRALIA.COM/AIP/AIP.ASP (LOWER CASE",0.0
"RWY 12L/30R RESERVED :
SKED
BUSINESS
HOSPITAL",2.0
"TRIGGER NOTAM - AIC H07/16 
SYDNEY (KINGSFORD SMIT",0.0
"RESTRICTED AREA LRR106 CAMPINA ACTIVATED.
   ANTI-HAIL ROCKET FRNG.
   EXPECT RADAR VECTORING.",0.0
"DISREGARD SIGNALS OF DME FER CH42X ASSOCIATED WITH ILS FOR RWY13R.
SYSTEM BROADCASTS IDENTIFIER - TEST -.",4.0
"FIREWORKS WILL TAKE PLACE WI 100M RADIUS CENTERED AT 
410001N 0083851W (PRAIA S PEDRO - ESPINHO).",0.0
"REFER EAIP INDIA VOCL AD 2.19. DELETE ROW WITH 'TYPE OF AID' DME
(ILS 28).",0.0
"ERECTION OF A MAST AT DILSEN STOKKEM, AT PSN 510240N 0054218E,
HEIGHT 329FT AGL, MARKINGS OR OBSTACLE LIGHTING MAY NOT BE PRESENT",0.0
"CHANGE TEL NR +358207088920 TO READ +358163668920 
EFKT AD 2.2, EFKT AD 2.3 AND EFKT AD 2.11",3.0
OBST TOWER LGT (ASR 1028562) 402819.20N0795939.60W (7.7NM NNW AGC) 2048.9FT (863.8FT AGL) OUT OF SERVICE,1.0
TWY AND BTN TWY F AND TWY A3 CLSD,0.0
NAV ILS RWY 14 OUT OF SERVICE,4.0
TWY J2 CL LGT BTN AIRSIDE 1 RAMP AND TWY J OUT OF SERVICE,2.0
AD CLSD FOR ALL CLASS OPS NOCURNAS,4.0
ATC TRG TAKING PLACE ON TWR 121.3 MHZ.,3.0
"KOZANI AD OPERATING HOURS AS FOLLOWS:

FROM 30/04/2018 TILL 27/10/2018

A. FROM 30/04 TILL 24/05
MON,TUE,THU  0515-1015
WED          0530-1130
FRI          0600-1200
SAT          CLOSED
SUN          0530-0930

B. FROM 25/05 TILL 27/10
MON          0515-1100
TUE,WED      0515-1030
THU          0515-1000
FRI          CLOSED
SAT          0515-1045
SUN          0530-1000.",4.0
RWY 05/23 CLOSED TO ALL VFR TRAFFICS EXC STATE ACFTS.,1.0
LEFT WING PAPI RWY19 U/S,2.0
"AD WILL BE UTILIZED FOR NGT OPS BY MIL ACFT INVOLVED IN THE SKED
BALIKATAN ACT.",1.0
"OPTUK REP CHANGED: CNL INFO LVL MAX FL130
REF: STAR - ILSOR 1B RWY 09L/09R",0.0
"AIRSPACE CLSD WI 5KM EITHER SIDE OF LINE JOINING POINTS:
533800N1590200E-552000N1642000E-545000N1660000E-
525200N1602500E-524700N1593500E.",2.0
"ADS-C/CPDLC AVAILABLE FOR FANS-1/A CAPABLE
AIRCRAFTS WITHIN AREA BOUNDED BY THE FOLLOWING COORD
EXCEPT UL302, L302, UL780, AND L780:
150000S 1200000W
150000S 0900000W
182100S 0900000W
182100S 0734400W
250352S 0723006W
283000S 0714600W
283000S 0715500W
284300S 0724900W
305113S 0715309W
312024S 0724635W
330912S 0730000W
334030S 0730000W
334342S 0725953W
382958S 0742900W
383000S 0735600W
401500S 0750000W
900000S 0900000W
300000S 1310000W
300000S 1200000W
150000S 1200000W
DATA LINK LOG-ON ADDRESS: SCEZ
FOR UL302, L302, UL780, AND L780 USE OF 
APPROPRIATE VHF/HF IS REQUIRED",0.0
"REF AIP SUP A10/18 WEF 09 APR 2018:
- FM 1805170000: WIP ON THE AREAS NR 5, 6, 7 WILL BE STOPPED
RMK:ALL TRAFFIC ARE REQ TO FLW ATC INSTRUCTIONS STRICTLY.",3.0
"SPT NDB 395KHZ WITHDRAWN
REF: AIP ARC ACADEMIA
         ENR 4.1
         ENR 6 (ENRC L5/H5",1.0
"HIGH CRANE ERECTED AT CITY OF BERLIN. 522721N 0131913E.
MAX ELEV 603FT / 460FT AGL. DAY AND NIGHT MARKED.",3.0
"VILLERS LE BOUILLET PSN 503528N0051541E ERECTION OF 13 WINDTURBINES 
WITH A HEIGHT OF 460FT AGL IN A CIRCLE CENTERED ON THAT PSN WITH A 
RADIUS OF 02NM. MARKING OR OBST LGT MAY NOT BE PRESENT",3.0
"TWY N3 AND TWY N BETWEEN TWY N3 AND DE-ICING EAST CLSD 
DUE TO CONSTRUCTION WORK.",2.0
"WIND MEASURING MAST ERECTED AT BEERFELDEN/ETZEAN, 1.8NM NW OF
BEERFELDEN, 493535N 0085649E. ELEV 1923FT/397FT AGL.
DAY AND NIGHT MARKED.",1.0
VOR/DME DOC 116.5MHZ/CH112X U/S DUE TO INSPECTION,3.0
"AIRSPACE RESERVATION FOR UNMANNED ACFT WILL TAKE PLACE ON 
CORRIDOR KILO WITH 600M WIDTH DEFINED BY:
392057N 0091936W - 392044N 0092235W - 391901N 0092601W.",0.0
"RWY 10/28 IDENT CHANGED TO 11/29
 REF: AIP AD 2.24",4.0
"CZSJ AMEND PUB: ALL INSTR APCH PROC:
RASS: ADD: WHEN USING CYIV ADD 180 FT",2.0
CTN TAX OPS ON H INT ADJ TWY AXIS DUE HOLE.,3.0
"HEAVY EQUIPMENT LOCATED 16 FT ABOVE GROUND LEVEL ON T1 (E141 
 21'14.70"", N40  42' 5.80"").",1.0
"RWY 18/36 ALL SID: INITIAL TURN HIGHT AMEND TO READ (200)M OR ABOVE
INSTEAD OF (200)M.",1.0
AD HR ATS,1.0
AD OPR HR ARE CHANGED FROM 0600-1445 TO 0645-1115 AND 1200-1400.,3.0
"AIRSPACE CLSD WI 5KM EITHER SIDE OF LINE JOINING POINTS:
503500N1373800E-503200N1372300E-503300N1380400E-
501400N1383600E-501200N1374300E-502300N1372500E",3.0
"CYME OBST LGT U/S TOWER 485003N 673137W (APRX 3 NM SW AD)
299 FT AGL 391 MSL",0.0
RWY 11/29 CLSD FOR LDG AND TKOF.,4.0
"WIND POWER STATION ERECTED S OF VILLAGE OF SILMERSDORF 
531454N 0120757E. ELEV 745FT / 493FT AGL. DAY AND NIGHT MARKED.",0.0
RWY17 / 35 CLSD,4.0
"STAR SCHOLES INTL AT GALVESTON, GALVESTON, TX. TCHDN
TWO ARRIVAL  REVISE ARRIVAL ROUTE DESCRIPTION.  FROM OVER BELLR INT
VIA THE IAH R-221 TO TSHRT INT.  EXPECT VECTORS TO FINAL APPROACH AT
OR PRIOR TO TCHDN INT.  HUB VOR/DME OUT OF SERVICE.",3.0
"CRANE OPR RDL105/3.2NM LFML AD : 
PSN : 432522N 0051711E 
ELEVATION : 417FT 
HEIGHT : 167FT 
DAY AND NIGHT LIGHTED",3.0
WIP ON STRIP RWY 01/19,3.0
"REFER EAIP INDIA CHART AD2-VOTV-ILS32 REGARDING
   ILS PROCEDURE RWY32 FOR THIRUVANANTHAPURAM 
   AIRPORT. DUE TO CHANGE IN MAGNETIC VARIATION,
   DR TRACK FROM 21D ON ATS ROUTE P570 IS AMENDED 
   AS 273 DEG IN PLACE OF 274 DEG. AMEND THE 
   CHART ACCORDINGLY.",3.0
"1.BEFORE ALL ACFT DEVIATING AND ENTERING INTO KUNMING CONTROL 
AREA, ATC DEPARTMENT OF THE STATES WHICH PROVIDE CONTROL SERVICES 
FOR THOSE ACFT SHALL APPLY PERMISSION FROM KUNMING ACC AND REPORT 
ACFT INFORMATION. ALL ACFT ARE FORBIDDEN TO FLY INTO KUNMING 
CONTROL AREA WITHOUT PERMISSION.
2.BEFORE FLYING INTO KUNMING CONTROL AREA, ALL ACFT SHALL CONTACT 
KUNMING ACC POSITIVELY.",3.0
"8 WIND TURBINES AT LESQUERDES RDL281/14NM LFMP AD : 
LINES ORIENTED 065/245 
MEDIUM PSN : 424711.09N  0023332.66E LENGTH 700M 
HEIGHT : 3332FT (100M) 
ELEVATION : 1392FT 
DAY AND NIGHT LIGHTED",0.0
"TEMPORARY RESTRICTED AREA ACTIVATED 
370840N 1292128E - 370859N 1292231E - 370815N 1292313E - 
370709N 1292325E - 370618N 1292314E - 370617N 1292214E 
TO THE BEGINNING.",2.0
"UHF NORWAY ACC STAVANGER SOUTH FREQ 264,875 MHZ U/S",0.0
AIRSPACE UAS WI AN AREA DEFINED AS .75NM RADIUS OF ILM068025 (6NM NE N21) SFC-1200FT AGL,2.0
APRON EAST ARM DISARM PAD CLSD,1.0
"CYOY CRANE 465406N 712909W (APRX 0.6 NM ESE AD)
125 FT AGL 675 MSL. NOT LGTD, NOT PAINTED",0.0
DTHR FIRST 500FT OF RWY 10 UNUSABLE DIST AVBL 3000FT,4.0
"STANDARD INSTRUMENT ARRIVAL.
MNM ENR ALT ALONG FLW STAR SEGMENTS RAISED TO 6000FT DUE TO
ACT ANNOUNCED BY NOTAM W1085/18:
- AMLON 1D BTN AMLON-INT ARC 18NM RIM TACAN/RDL350 RIM VOR
- AMLON 1C BTN AMLON-INT ARC 18NM RIM TACAN/RDL100 RIM VOR
- AMLON 2A BTN AMLON-RDL028/8NM RIM VORTAC
- AMLON 2B
REF AIP AD 2 LIPR 4",0.0
NAV ILS RWY 02 ABOUT OUT OF SERVICE,1.0
"TWD1, D2, D3, D2, D2, D2, D2, D2, D2, D2,",2.0
"EAST RAMP INBOARD OF FUEL PITS 9 AND 10 CLSD TO ACFT WINGSPAN
 MORE THAN 90FT",3.0
